62	de Mentana / Marie-Anne
63	Old Orchard / de Monkland
64	Canora / Cornwall
65	Parthenais / Larivière
66	Gilford / St-Denis
67	de Courcelle / Acorn
68	Gilford / Parthenais
69	Métro de l'Église (Ross / de l'Église)
70	Mackay / René-Lévesque
71	Dollard / Bernard
72	Sherbrooke / Jeanne-d'Arc
73	35e avenue / Beaubien
74	Le Ber / Ste-Madeleine
75	Casgrain / Maguire
76	Bourgeoys / Favard
77	Fullum / Ontario
78	Laurier / de Bordeaux
79	Parc St-Henri (Laporte / Guay)
80	19e avenue / St-Zotique
81	de Bordeaux / du Mont-Royal
82	de la Commune / St-Sulpice
83	du Canal / McLaughlin
84	Boyer / St-Zotique
85	Marché Jean-Talon (Casgrain / Shamrock)
86	29e avenue / St-Zotique
87	Ste-Catherine / Bishop
88	Jean-d’Estrées / Notre-Dame
89	Place Ville-Marie (Robert-Bourassa / René-Lévesque)
90	Frontenac / Ste-Catherine
91	Métro Cartier (des Laurentides)
92	Lincoln / du Fort
93	des Pins / Hutchison
94	Peel / Ottawa
95	Métro Papineau (Dorion / De Maisonneuve)
96	Ottawa / du Séminaire
97	de l'Épée / Laurier
98	St-Patrick / Thomas-Keefer
99	Resther / du Mont-Royal
100	Drolet / St-Zotique
101	Ste-Catherine / Union
102	Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy)
103	Stanley / Sherbrooke
104	Parc Ludger-Duvernay (St-André / St-Hubert)
105	Basile-Routhier / Chabanel
106	Gauthier / de Lorimier
107	Ontario / Ville-Marie
108	Gary-Carter / St-Laurent
109	Prince-Arthur / du Parc
110	Métro Jean-Talon (Lajeunesse / Jean-Talon)
111	6e avenue / Villeray
112	Guy / Sainte-Catherine
113	Collège de Rosemont (Beaubien / 15e avenue)
114	Louis-Hémon / Beaubien
115	St-André / Rachel
116	St-Dominique / St-Zotique
117	Bourget / St-Jacques
118	Fullum / de Rouen
119	Dandurand / de Lorimier
120	Marché Jean-Talon (Henri-Julien / Jean-Talon)
121	St-Rémi / Ste-Émilie
122	St-Antoine / Jean-Paul Riopelle
123	de Gaspé / Beaubien
124	Boyer / de Bellechasse
125	Métro Vendôme (de Marlowe / de Maisonneuve)
126	St-Dominique / de Bellechasse
127	Boyer / Jean-Talon
128	Clark / Prince-Arthur
129	Turgeon / Notre-Dame
130	Métro St-Laurent (de Maisonneuve / St-Laurent)
131	Bassin Peel (Smith / de la Commune)
132	Laurier / St-Denis
133	Métro St-Michel (Shaughnessy / St-Michel)
134	de Bordeaux / de Bellechasse
135	Molson / Beaubien
136	Atwater / Sherbrooke
137	St-Dominique / Laurier
138	des Pins / St-Laurent
139	Beurling / Godin
140	de l'Esplanade / Marie-Anne
141	Victoria Hall (Sherbrooke)
142	Métro Champs-de-Mars (Viger / Sanguinet)
143	de la Commune / McGill
144	Grand Boulevard / Sherbrooke
145	Métro D'Iberville (Louis-Hébert / Jean-Talon)
146	Laval / Rachel
147	Clark / St-Viateur
148	du Square Saint-Louis / Laval
149	des Bassins / Rioux
150	de la Montagne / Notre-Dame
151	Métro Jolicoeur (de Sève / Drake)
152	Laurier / de Brébeuf
153	de Marseille / de la Pépinière
154	Duluth / de l'Esplanade
155	Villeneuve / St-Dominique
156	Place Charles-Le Moyne (St-Charles)
157	Dorion / Ste-Catherine
158	Pierre-de-Coubertin / Aird
159	Émery / St-Denis
160	Lanaudière / Bélanger
161	Marché Maisonneuve (Ontario / Morgan)
162	Dollard / Van Horne
163	Berri / Rachel
164	Ropery / Augustin-Cantin
165	Métro Verdun (Willibrord / de Verdun)
166	Poupart / Ontario
167	Fullum / Marie-Anne
168	Marché Atwater
169	de l'Esplanade / Beaubien
170	St-André / Laurier
171	Chambord / Fleury
172	de la Commune / des Soeurs-Grises
173	Panet / de Maisonneuve
174	Gilford / de la Roche
175	Ste-Émilie / Sir-Georges-Etienne-Cartier
176	Chambord / Rosemont
177	Ontario / Sicard
178	Cavendish / Dr.-Frederick-Philips
179	Ste-Catherine / St-Laurent
180	Viger / St-Alexandre
181	Clark / Rachel
182	Charles-Biddle / Atwater
183	du Rosaire / St-Hubert
184	Pierre-de-Coubertin / de l'Assomption
185	du Havre / Hochelaga
186	St-Dominique / Napoléon
187	St-Hubert / Duluth
188	St-Cuthbert / Clark
189	Métro Côte-des-Neiges (Jean-Brillant / de la Côte-des-Neiges)
190	de Maisonneuve / Aylmer (est)
191	du Mont-Royal / Clark
192	Métro Place Saint-Henri (Charlebois / St-Ferdinand)
193	de Maisonneuve / de Bleury
194	du Parc-La Fontaine / Roy
195	CHSLD Robert Cliche (de Bellechasse / 16e avenue)
196	William / King
197	des Ormeaux / de Grosbois
198	des Carrières / Garnier
199	de Bellechasse / de St-Vallier
200	Fullum / Ste-Catherine
201	Métro Préfontaine (Moreau / Hochelaga)
202	Parc Lalancette (de Rouen / Valois)
203	Joseph-Manseau / René-Levesque
204	St-André / de Maisonneuve
205	Calixa-Lavallée / Sherbrooke
206	Langelier / Marie-Victorin
207	Clark / Evans
208	Parc de Dieppe (Pierre-Dupuy)
209	Métro Université de Montréal (Édouard-Montpetit / Louis-Collin)
210	Guizot / St-Denis
211	Rielle / Wellington
212	Métro Laurier (Berri / St-Joseph)
213	Place des Festivals (du Président-Kennedy / de Bleury)
214	Jean-Rivard / du Cirque
215	Bibliothèque de Verdun (Brown / Bannantyne)
216	du Mont-Royal / Augustin-Frigon
217	Vallières / St-Laurent
218	Masson / Molson
219	Parc du Pélican (1ère avenue / Masson)
220	de Normanville / Everett
221	Clark / Laurier
222	Gare Montréal-Ouest (Coffee / Elmhurst)
223	Labadie / du Parc
224	Édouard-Montpetit / de Stirling
225	Métro de Castelnau (de Castelnau / St-Laurent)
226	Roberval / Roland-Therrien
227	du President-Kennedy / Union
228	Dorion / Ontario
229	Lapierre / Serge
230	Émile-Duployé / Sherbrooke
231	Métro de la Concorde (Léo-Lacombe)
232	Roy / St-Denis
233	Parc Hector-Toe-Blake (du Sussex / René-Lévesque)
234	Square-Victoria (Viger / du Square-Victoria)
235	Parthenais / du Mont-Royal
236	26e avenue / Bélanger
237	Everett / Garnier
238	5e avenue / Masson
239	Place Rodolphe-Rousseau (Gohier / Édouard-Laurin)
240	Durocher / Bernard
241	de Darlington / Van Horne
242	de la Roche / Bélanger
243	des Écores / de Bellechasse
244	BAnQ (Berri)
245	Parc des Rapides (LaSalle / 6e avenue)
246	St-Cyril / Wiseman
247	d'Orléans / Masson
248	Galt Ouest / Belvédère Sud
249	René-Lévesque / Papineau
250	9e avenue / Masson
251	Jeanne-Mance / René-Lévesque
252	Parc Gordon (Desaulniers / Victoria)
253	de la Montagne / Sherbrooke
254	Papineau / Émile-Journault
255	de Chambly / Sherbrooke
256	Métro Charlevoix (Centre / Charlevoix)
257	LaSalle / Godin
258	Durocher / Beaumont
259	Wilson / Sherbrooke
260	Thérèse-Lavoix-Roux / Wiseman
261	St-Dominique / St-Viateur (nord)
262	du Marché Central / Crémazie
263	Augustin-Cantin / Shearer
264	Viger / Chenneville
265	Lartigue / du Souvenir
266	Irwin / Allard
267	Parc Kirkland (des Érables / Boyer)
268	Parc Labelle (LaSalle / Henri-Duhamel)
269	Lahaie / Meunier
270	Dézéry / Ontario
271	Bibliothèque du Vieux-St-Laurent (de l'Église / Filiatrault)
272	Sacré-Coeur / Gamache
273	Parc Félix-Leclerc (François-Boivin / St-Zotique)
274	de la Côte-St-Antoine / Royal
275	de Chambly / de Rouen
276	des Érables / Rachel
277	Valois / Ste-Catherine
278	McTavish / Sherbrooke
279	Jacques-Le Ber / de la Pointe Nord
280	Place Valois (Valois / Ontario)
281	du Havre / de Rouen
282	Lamarre / Lavallée
283	Fabre / Laurier
284	Marquette / du Coteau-Rouge
285	de la Côte-des-Neiges / Remembrance
286	Rachel / Émile-Duployé
287	Ateliers municipaux de St-Laurent (Cavendish / Poirier)
288	Garnier / Gilford
289	Métro Plamondon (de Kent / Victoria)
290	St-Urbain / Laurier
291	Egan / Laurendeau
292	Cartier / Rosemont
293	des Érables / Bélanger
294	Logan / Poupart
295	3e avenue / Bannantyne
296	Parc de Turin (de Lanaudière / Jean-Talon)
297	Wilfrid-Pelletier / Joseph-Renaud
298	Guizot / St-Laurent
299	Fortune / Wellington
300	Métro Outremont (Stuart / Van Horne)
301	Hutchison / Prince-Arthur
302	Parc Reine-Élizabeth (Penniston / Crawford)
303	St-Hubert / René-Levesque
304	St-Viateur / Casgrain
305	Parc St-Roch (Ball / Durocher)
306	1ère avenue / Rosemont
307	Drolet / Gounod
308	Mairie d'arrondissement St-Laurent (Beaudet / Marcel-Laurin)
309	Crescent / René-Lévesque
310	Parc Jeanne-Mance (monument sir George-Étienne-Cartier)
311	St-Alexandre / Ste-Catherine
312	Durocher / Sherbrooke
313	Parc St-Gabriel (Grand Trunk / Ropery)
314	La Fontaine / Panet
315	Mozart / Waverly
316	Hamilton / Jolicoeur
317	Metcalfe / de Maisonneuve
318	de Lanaudière / Laurier
319	Drummond / Ste-Catherine
320	d'Iberville / Fleury
321	Parc St-Paul (De Champigny / Angers)
322	Mackay / de Maisonneuve
323	Gordon / Wellington
324	Métro Villa-Maria (de Monkland / Décarie)
325	Hélène-Baillargeon / St-Denis
326	Métro Langelier (Langelier / Sherbrooke)
327	Prince-Arthur / Ste-Famille
328	Métro Pie-IX (Pierre-de-Coubertin / Desjardins)
329	Complexe Desjardins (St-Urbain / René-Lévesque)
330	Lincoln / St-Marc
331	Métro du Collège (Cartier / Décarie)
332	Monsabré / Boileau
333	Bibliothèque d'Ahuntsic (Lajeunesse / Fleury)
334	de l'Hôtel-de-Ville / du Mont-Royal
335	Parc d'Antioche (Place d'Antioche / St-Zotique)
336	André / de Rotterdam
337	de Brébeuf / du Mont-Royal
338	Messier / Rachel
339	Métro Sauvé (Berri / Sauvé)
340	Parc Noel-Nord (Toupin / Keller)
341	Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal)
342	Messier / St-Joseph
343	Holt / Fullum
344	de Bordeaux / Jean-Talon
345	Gare Centrale (de la Gauchetière / Mansfield)
346	St-Grégoire / Christophe-Colomb
347	Bourbonnière / du Mont-Royal
348	St-Antoine / de la Montagne
349	Elmwood / Mc Dougall
350	Wolfe / René-Lévesque
351	Pierre-Dupuy / des Moulins
352	Ste-Claire / Pierre-Tétreault
353	Parc MacDonald (Clanranald / Isabella)
354	Mozart / Drolet
355	Le Royer / St-Laurent
356	Ouimet / Goineau
357	Lanouette / de l'Église
358	Hôpital Notre-Dame (Alexandre-DeSève)
359	City Councillors / du President-Kennedy
360	Stanley / René-Lévesque
361	Métro Champ-de-Mars (Viger / Sanguinet)
362	6e avenue / Wellington
363	Métro Montmorency (de l'Avenir)
364	7e avenue / Masson
365	Parc Maurice-Bélanger (Hébert / Denommée)
366	Lajeunesse / Villeray
367	Parc de Beauséjour (Gouin / Henri-d'Arles)
368	Parc Plage
369	Place des Montréalaises (St-Antoine)
370	Metcalfe / René-Lévesque
371	St-Charles / Montarville
372	Waverly / Bernard
373	University / Prince-Arthur
374	Plymouth / Chem.Eden
375	Dubois / Eadie
376	du Mont-Royal / de Brébeuf
377	Louvain / d'Iberville
378	Crescent / de Maisonneuve
379	de l'Hôtel-de-Ville / Villeneuve
380	de Gaspé / Marmier
381	Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain)
382	Berri / Gilford
383	Hochelaga / de l'Assomption
384	Berri / Cherrier
385	Robert-Bourassa / Ste-Catherine
386	Métro Parc  (Hutchison / Ogilvy)
387	de Bordeaux / Sherbrooke
388	Graham / Brookfield
389	Maguire / St-Laurent
390	St-Laurent / Pl. du Marché
391	Parc Marquette (Nobert / Dollard)
392	20e avenue / de Bellechasse
393	Métro Crémazie (Crémazie / Lajeunesse)
394	Rosemont / Viau
395	Henri-Julien / Duluth
396	Mackay / Sherbrooke
397	Christophe-Colomb / St-Joseph
398	de Bullion / Laurier
399	Métro Frontenac (Ontario / du Havre)
400	Lajeunesse / de Liège
401	St-Mathieu / Lincoln
402	Duluth  / St-Denis
403	Jeanne-Mance / Beaubien
404	St-Patrick / Briand
405	Park Row O / Sherbrooke
406	de Maisonneuve / Mackay
407	Bourbonnière / Hochelaga
408	Collège Bois-de-Boulogne (Bois-de-Boulogne)
409	Milton / St-Laurent
410	Desaulniers / Marquette
411	La Tour de Montréal (Pierre-de-Coubertin / Bennett)
412	Bertin / Eliot
413	CHSLD St-Michel (8e avenue / Jarry)
414	McGill / Place d'Youville
415	Cartier / Dandurand
416	Ryde / Charlevoix
417	Parc Nicolas-Tillemont (des Érables / Villeray)
418	University / des Pins
419	Darlington / Goyer
420	Parc Atwater (Saint-Charles)
421	Parc nature de l'Île-de-la-Visitation (Gouin / Bruchési)
422	Beatty / de Verdun
423	Stinson / Montpellier
424	Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont)
425	Berri / Laurier
426	Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny)
427	Brébeuf / Curé-Poirier
428	Clark / Ontario
429	Collège Bois-de-Boulogne (Bois-de-Boulogne / Carrier)
430	Drummond / Sherbrooke
431	Hochelaga / Chapleau
432	Henri-Julien / du Carmel
433	Melrose / de Verdun
434	Union / René-Lévesque
435	Ste-Catherine / Drummond
436	Chabanel / du Parc
437	Parc du Bois-Franc (de l'Équateur / des Andes)
438	Ste-Famille / des Pins
439	Richardson / Montmorency
440	Montcalm / de Maisonneuve
441	de Maisonneuve / Wood
442	de St-Vallier / St-Zotique
443	de Côme / Houel
444	Jean-Talon / de l'Épée
445	Monk / Jacques-Hertel
446	Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance)
447	Rivard / du Mont-Royal
448	5e avenue / Rosemont
449	Métro Henri-Bourassa (Henri-Bourassa / Millen)
450	St-Hubert / Laurier
451	de Hampton / de Monkland
452	O'Brien / Poirier
453	Parc Chenier (de l'Aréna / Chenier)
454	des Récollets / McGill
455	Métro Atwater (Atwater / Ste-Catherine )
456	Ste-Catherine / St-Mathieu
457	Gauthier / Parthenais
458	Parc Georges St-Pierre (Oxford / Upper Lachine)
459	Métro Radisson (Sherbrooke / des Groseilliers)
460	Métro Peel (de Maisonneuve / Stanley)
461	St-Dominique / Duluth
462	Earnscliffe / Queen-Mary
463	Empire / Régent
464	de Bordeaux / St-Zotique
465	Milton / Durocher
466	Chambord / Gilford
467	Roy / St-André
468	Guy / Barré
469	Boyer / Everett
470	Garnier / St-Grégoire
471	de Gaspé / Villeray
472	Centre ÉPIC (St-Zotique / 40e avenue)
473	Clanranald / de la Côte-St-Luc
474	Greene / Workman
475	St-Charles / Grant
476	Natatorium (LaSalle / Rolland)
477	St-Ambroise / Louis-Cyr
478	Laval / du Mont-Royal
479	de Normanville / Beaubien
480	Fullum / Gilford
481	Querbes / Bernard
482	Quai de la navette fluviale
483	Omer-Lavallée / du Midway
484	de la Peltrie / de la Côte-des-Neiges
485	Jacques-Casault / Christophe-Colomb
486	Métro Angrignon (Lamont / des Trinitaires)
487	St-Philippe / St-Ambroise
488	Sherbrooke / Frontenac
489	Travaux publics LaSalle (Cordner / Léger)
490	Parc des Gorilles (Beaubien / St-Urbain)
491	Parc Eusèbe-Ménard (Gouin / St-Vital)
492	de Maisonneuve / Mansfield (nord)
493	Parc Adrien-Cambron (7e Avenue Nord / Zéphirin-Cormier)
494	de l'Esplanade / Villeneuve
495	Fairmount / Hutchison
496	Bennett / Ontario
497	Parc Fernand-Bouffard (Duvernay / Bertrand)
498	Richmond / des Bassins
499	Métro Atwater (Tupper / Atwater)
500	Bloomfield / Bernard
501	Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville)
502	Métro Snowdon (Circle / Queen-Mary)
503	Sewell / Roy
504	Alexandre-de-Sève / Ste-Catherine
505	Alexandre-DeSève / Ste-Catherine
506	Métro Édouard-Montpetit (Vincent-d'Indy / du Mont-Royal)
507	Chabanel / Tolhurst
508	Regent / Windsor
509	Gare Montpellier (Muir / de la Côte-Vertu)
510	15e avenue / Dandurand
511	St-Dominique / St-Viateur
512	Montgolfier / Notre-Dame
513	McGill / Wellington
514	Ball / Bloomfield
515	du Mont-Royal / St-André
516	Édouard-Montpetit / Victoria
517	de Bordeaux / St-Joseph
518	Parc Maisonneuve (Viau / Sherbrooke)
519	St-Jacques / McGill
520	Garnier / Beaubien
521	Grey / Sherbrooke
522	Regina / de Verdun
523	Messier / du Mont-Royal
524	Marquette / Laurier
525	Ste-Catherine / St-Marc
526	Ste-Catherine / Dézéry
527	Drummond / de Maisonneuve
528	Wolfe / Robin
529	de la Commune / Place Jacques-Cartier
530	Métro Vendôme  (Northcliffe / de Maisonneuve)
531	Darling / Sherbrooke
532	Jean-Brillant / Decelles
533	Sanguinet / de Maisonneuve
534	St-Timothée / Ste-Catherine
535	Métro Monk (Allard / Briand)
536	Calixa-Lavallée / Rachel (ouest)
537	3e avenue / Wellington
538	Bishop / de Maisonneuve
539	de Bordeaux / Rachel
540	Juliette / Lise
541	Parc Olympique (Pie-IX / Sherbrooke)
542	Cartier / Beaubien
543	Melville / de Maisonneuve
544	Drolet / Marie-Anne
545	Milton / Hutchison (ouest)
546	Dandurand / D'Iberville
547	8e avenue / Dandurand
548	de Gaspé / de Liège
549	de la Commune / Berri
550	Métro Square-Victoria-OACI (St-Jacques)
551	LaSalle / Crawford
552	Émile-Duployé / Rachel
553	41e avenue / Rosemont
554	William / Robert-Bourassa
555	Rachel / de Brébeuf
556	St-Hubert / de Maisonneuve (nord)
557	Parc Villeray (Jarry / Christophe-Colomb)
558	Lionel-Groulx / Georges-Vanier
559	de Maisonneuve / Mansfield (sud)
560	Villeray / De Normanville
561	de Kent / Hudson
562	Métro Rosemont (de St-Vallier / Rosemont)
563	Jeanne-d'Arc / Ontario
564	Sanguinet / Ontario
565	Cité des Arts du Cirque (Paul Boutet / Jarry)
566	Newman / Léger
567	Parc Armand-Bombardier (Perras / Armand-Bombardier)
568	de Gaspé / Jarry
569	Eadie / Galt
570	Chabot / Villeray
571	Place du Commerce
572	De Bullion / Marie-Anne
573	Henri-Julien / Laurier
574	Parc Luigi-Pirandello (de Bretagne / Jean-Rivard)
575	Parc Honoré-Mercier (Notre-Dame / Liébert)
576	de Lanaudière / du Mont-Royal
577	Duchesneau / de Marseille
578	Ste-Catherine / Towers
579	Collège Ahuntsic (St-Hubert / Émile-Journault)
580	Préfontaine / Marcel-Pépin
581	Tolhurst / Fleury
582	St-Laurent / de Chambly
583	Parc de la Confédération (Fielding / West Hill)
584	La Fontaine / Bossuet
585	Coloniale / Duluth
586	Léon / Donck
587	Chabot / Beaubien
588	de Normanville / Villeray
589	Bercy / Rachel
590	du Souvenir / Le Corbusier
591	Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand)
592	29e avenue / de Bellechasse
593	Montmorency / Legrand
594	Milton / Hutchison
595	Louis-Hémon / Rosemont
596	St-André / Ontario
597	St-Joseph / 21e avenue Lachine
598	14e avenue / Jean-Talon
599	Clark / Fleury
600	St-Laurent / Joliette
601	Cégep de Sherbrooke (du Cégep / Terrill)
602	Place du Canada (Peel / des Canadiens-de-Montréal)
603	Parc du Père-Marquette (de Bellechasse)
604	Métro Jarry (Berri / Jarry)
605	Parc Hilda-Ramacière (de Bullion / Prince-Arthur)
606	de Maisonneuve / Fullum
607	1ère avenue / St-Zotique
608	Aylmer / Ste-Catherine
609	Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré)
610	Jeanne-Mance / Laurier
611	Drummond / des-Canadiens-de-Montréal
612	Villeneuve / du Parc
613	St-Dominique / Gounod
614	University / Milton
615	Parc Jean-Drapeau (Chemin MacDonald)
616	Jacques-Casault / Pierre-Dupaigne
617	Parc St-Patrick (St-Patrick / St-Columban)
618	Aylwin / Ontario
619	Parc du Père-Marquette (de Bellechasse / de Lanaudière)
620	Complexe sportif Claude-Robillard (Émile-Journault)
621	Cégep André-Laurendeau (Lapierre)
622	de Monaco / du Souvenir
623	Ottawa / Young
624	de Rouen / Lespérance
625	Chapleau / du Mont-Royal
626	7e avenue / St-Joseph
627	Fabre / Jean-Talon
628	Parc Hébert (Colbert / Provencher)
629	Gilford / de Brébeuf
630	Aylmer / Prince-Arthur
631	16e avenue / St-Joseph
632	de Chambly / Rachel
633	22e avenue / Everett
634	de Mentana / du Mont-Royal
635	Ottawa / William
636	Parc Ferland (Belleherbe / Albanel)
637	Métro Beaudry (Beaudry / Ste-Catherine)
638	Parc Leroux (Centrale / Alepin)
639	Cartier / Masson
640	Union / Ste-Catherine
641	Saint-Rémi / Valois
642	Métro Lionel-Groulx (St-Jacques / Atwater)
643	Marché St-Jacques (Atateken)
644	Robert-Bourassa / St-Maurice
645	St-Denis / Ste-Catherine
646	Bennett / Ste-Catherine
647	Henri-Julien / de Castelnau
648	Duchesneau / de Grosbois
649	Ste-Rose E / Soubirous
650	Marie-Anne / Christophe-Colomb
651	2e Avenue / Beaubien
652	Métro Longueuil - Université de Sherbrooke (du Terminus)
653	Métro de la Savane (Décarie / de Sorel)
654	Fullum / Sherbrooke
655	Ste-Catherine / de Bullion
656	de la Vérendrye / Dollard
657	Parc Dan-Hanganu (Elgar / de l'Île-des-Sœurs)
658	Métro Jean-Talon (St-Vallier / Jean-Talon)
659	Bel-Air / St-Antoine
660	de Kent / de la Côte-des-Neiges
661	Aylmer / Sherbrooke
662	Parc Dixie (Dixie / 54e avenue)
663	Marie-Anne / de la Roche
664	Beauregard / La Salle
665	Cartier / Bélanger
666	de la Gauchetière / St-Alexandre
667	Desjardins / Ontario
668	de Bordeaux / Masson
669	6e Avenue / Bélanger
670	Beaubien / 8e avenue
671	Bloomfield / Van Horne
672	Hillside / Ste-Catherine
673	St-Dominique / Bernard
674	LaSalle / 90e avenue
675	Marie / de Mont-Royal
676	St-Antoine / St-François-Xavier
677	Métro de la Savane (de Sorel / Labarre)
678	Sherbrooke / Benny
679	Parc Lacharité (Latour / Forget)
680	Henri-Julien / Émile-Journault
681	Métro St-Michel (10e avenue / Shaughnessy)
682	10e Avenue / Masson
683	McCulloch / de la Côte Ste-Catherine
684	Parc Jean-Drapeau (Chemin Macdonald)
685	Churchill / Empire
686	Thomas-Chaplais / Notre-Dame
687	Laurier / Chabot
688	Lucien-L'Allier / St-Jacques
689	de la Commune / King
690	Jean Langlois / Fullum
691	Berri / de Maisonneuve
692	Dorion / Gauthier
693	Grenet / Poirier
694	Parc Beaubien Outremont (Stuart / St-Viateur)
695	Métro Viau (Pierre-de-Coubertin / Viau)
696	Marmier / St-Denis
697	Garnier / Villeray
698	Le Corbusier / St-Martin O
699	Ste-Catherine / Sanguinet
700	Chabot / du Mont-Royal
701	de Gaspé / Dante
702	Métro Georges-Vanier (Terrasse Coursol / Canning)
703	de Gaspé / St-Viateur
704	de Bordeaux / Gilford
705	André-Laurendeau / Rachel
706	d'Outremont / Ogilvy
707	Chomedey / de Maisonneuve
708	St-André / Ste-Catherine
709	de Gaspé / Fairmount
710	Parc Jeanne-Mance (du Mont-Royal / du Parc)
711	Parc Gabriel-Sagard (Jean-Talon / Sagard)
712	de Lanaudière / Marie-Anne
713	Parc St-Louis (St-Joseph / 34e avenue)
714	Square Viger (Berri)
715	Hudson / Goyer
716	Ste-Famille / Sherbrooke
717	Collège de Maisonneuve (Sherbrooke / Bourbonnière)
718	de la Porte de Québec / St-André
719	Parc Loyola (Doherty / Somerled)
720	Métro Place-d'Armes (St-Urbain / Viger)
721	McLynn / Plamondon
722	Parc Garibaldi (Liénart / Bélanger)
723	Alexandre-DeSève / Ontario
724	Hutchison / Van Horne
725	St-Zotique / Clark
726	de l'Esplanade / Henri-Bourassa
727	Ste-Hélène / Papineau
728	Legendre / André-Grasset
729	Métro Bonaventure (de la Gauchetière / Mansfield)
730	Marie-Anne / de Bordeaux
731	Clark / de Liège
732	Laird / Glencoe
733	St-Dominique / du Mont-Royal
734	Shearer / Centre
735	Marie-Anne / St-Hubert
736	Gare d'autocars de Montréal (Berri / Ontario)
737	Parc Gabriel-Sagard (Louis-Hémon / Jean-Talon)
738	Notre-Dame / St-Gabriel
739	Fabrik8 (Waverly / Jean-Talon)
740	La Fontaine / Alexandre-DeSève
741	Calixa-Lavallée / Rachel
742	Parc Wilfrid-Bastien (Lacordaire / des Galets)
743	Workman / Vinet
744	de Gentilly / St-Jean
745	Métro Acadie (de l'Acadie / Beaumont)
746	Marquette / des Carrières
747	St-Charles / De Pierrefonds
748	Marquette / du Mont-Royal (sud)
749	Cathcart / McGill College
750	Faillon / St-Denis
751	Parc Molson (d'Iberville / Beaubien)
752	Jeanne-Mance / St-Viateur
753	de Laprairie / Centre
754	Clark / de l'Arcade
755	Pratt / Bates
756	Beaudry / Sherbrooke
757	Campus MIL (Thérèse-Lavoie Roux / Outremont)
758	Parc Chamberland (Dorais / de l'Église)
759	de l'Esplanade  / Fairmount
760	de Maisonneuve / Aylmer (ouest)
761	Tupper / du Fort
762	Boyer / Bélanger
763	Duke / Nazareth
764	de Léry / Sherbrooke
765	Argyle / Bannantyne
766	St-Nicolas / Place d'Youville
767	Parc du Pélican (2e avenue / St-Joseph)
768	Collège André-Grasset (Crémazie / Christophe-Colomb)
769	Mansfield / Sherbrooke
770	Métro Joliette  (Hochelaga / Joliette)
771	Gordon / de Verdun
772	Wellington / Queen
773	de la Côte St-Antoine / Argyle
774	St-Dominique / Jean-Talon
775	des Jockeys / Décarie
776	Campus MIL (Outremont / Thérèse-Lavoie Roux)
777	Jogues / Allard
778	Métro Beaubien (de St-Vallier / Beaubien)
779	St-Jacques / Vinet
780	Cartier / Marie-Anne
